,0,1,2,3,4,5,6
0,"Area and production of wheat, jute and sugarcane 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Wheat - Area,Wheat - Production,Jute - Area,Jute - Production,Sugarcane - Area,Sugarcane - Production
3,Abhaynagar,154,136,188,172,49,1009
4,Bagherpara,945,1007,9211,8461,455,9705
5,Chaugachha,410,337,8566,8801,420,5315
6,Jessore Sadar,1604,1548,8199,8386,68,817
7,Jhikargachha,805,886,12396,11156,163,4140
8,Keshabpur,1077,966,12975,11600,203,4190
9,Manirampur,3050,3507,14019,14260,68,1636
10,Sharsha,1400,1400,12009,10498,67,1340
11,Total,9445,9787,77563,73334,1493,28152
