,0,1,2,3,4,5,6,7,8
0,"Number of school  college (operating jointly), teacher and student 2011",,,,,,,,
1,Jessore,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of Institute,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Abhaynagar,2,57,12,69,691,538,1229,18
5,Bagherpara,2,64,20,84,302,724,1026,12
6,Chaugachha,0,0,0,0,0,0,0,0
7,Jessore Sadar,2,39,19,58,575,672,1247,21
8,Jhikargachha,3,89,12,101,705,896,1601,16
9,Keshabpur,1,26,8,34,837,250,1087,32
10,Manirampur,2,45,7,52,603,376,979,10
11,Sharsha,1,18,2,20,230,220,450,23
12,Total,13,338,80,418,3943,3676,7619,18
