,0,1,2,3,4
0,"Number of registered rickshaw, van, easy bike and auto-rickshaw 2011",,,,
1,Jessore,,,,
2,,,,,
3,Upazila,Rickshaw,Van,Easy bike and auto-rickshaw,Tempo
4,Abhaynagar,197,100,10,0
5,Bagherpara,87,247,11,0
6,Chaugachha,92,105,89,0
7,Jessore Sadar,2037,7023,1377,314
8,Jhikargachha,48,580,47,51
9,Keshabpur,50,490,42,4
10,Manirampur,38,1057,52,27
11,Sharsha,27,536,44,16
12,Total,2576,10138,1672,412
