,0,1,2,3,4,5,6,7,8
0,"Number of college, teacher and student by municipality 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of college,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of college,Male,Female,Total,Male,Female,Total,Students per teacher
4,Belabo,0,0,0,0,0,0,0,0
5,Manohardi,2,37,13,50,402,908,1310,26
6,Narsingdi Sadar,14,259,87,346,13332,9308,22634,65
7,Palash,2,61,20,81,1097,1523,2620,32
8,Roypura,1,21,7,28,648,570,1218,43
9,Sibpur,0,0,0,0,0,0,0,0
10,Total,19,378,127,505,15479,12309,27782,55
