,0,1,2,3,4
0,Number of tailoring shop and person engaged 2011,,,,
1,,,,,
2,Upazila,Units,Persons engaged - Family,Persons engaged - Hired,Persons engaged - Total
3,Austagram,53,60,96,156
4,Bajitpur,50,50,100,150
5,Bhairab,150,150,156,306
6,Hossainpur,55,100,110,210
7,Itna,125,270,75,245
8,Karimganj,190,180,270,450
9,Katiadi,500,500,50,550
10,Kishoreganj Sadar,193,199,75,274
11,Kuliar-char,162,162,32,1094
12,Mithamain,31,72,30,102
13,Nikli,335,680,140,820
14,Pakundia,145,135,485,620
15,Tarail,135,160,775,935
16,Total,2124,2718,2394,5912
