,0,1,2,3,4,5,6
0,Population by religion 2011,,,,,,
1,,,,,,,
2,Upazila,Muslim,Hindu,Buddhist,Christian,Others,Total
3,Katiadi,303458,10957,0,21,93,314529
4,Hossainpur,180234,3525,0,37,88,183884
5,Bagitpur,226617,22089,1,20,3,248730
6,Itna,140080,23883,2,27,135,164127
7,Kuliarchar,169684,12428,4,6,114,182236
8,Mithamain,114130,7773,0,6,117,122026
9,Pakundia,245229,4790,0,26,15,250060
10,Tarail,152852,6817,0,16,54,159739
11,Nickly,127190,6497,0,4,38,133729
12,Kishorgonj Sadar,391712,22300,4,60,132,414208
13,Astagram,132000,20494,0,9,20,152523
14,Karimgonj,282364,5170,4,5,264,287807
15,Bhairab,286457,11815,4,32,1,298309
16,Total,2752007,158538,0.02,269,1074,2911907
