,0,1,2,3,4,5,6,7,8
0,Distribution of chemical fertilizer 2010-11,,,,,,,,
1,Kishoreganj,,,,,,,,
2,,,,,,,,,
3,Upazila,UREA,TSP,MP,DAP,HP,NPK,SP,Others
4,Austagram,6250,600,980,800,200,830,0,50
5,Bajitpur,6000,900,1140,500,0,0,0,250
6,Bhairab,2728,613,627,485,0,0,0,0
7,Hossainpur,4632,530,570,225,0,300,0,275
8,Itna,5550,3500,2500,1500,1000,1200,3200,2300
9,Karimganj,5850,2200,2500,1250,0,530,0,0
10,Katiadi,7000,800,400,500,1000,200,150,3500
11,Kishoreganj Sadar,5580,1515,459,500,200,200,150,0
12,Kuliar-char,4456,445,212,128,610,70,50,325
13,Mithamain,4332,800,700,200,0,0,0,0
14,Nikli,4133,620,134,225,0,0,0,0
15,Pakundia,5572,823,732,274,0,0,0,350
16,Tarail,2910,420,95,150,0,0,0,0
17,Total,64993,13766,11049,6737,3010,3330,3550,7050
