,0,1,2,3,4,5
0,Number of family planning personnel working by municipality 2011,,,,,
1,,,,,,
2, Municipality, Doctors,Family planning inspector,Family planning Assistants,Family planning Visitor,Midwives/ Birth Attendant (Dais)
3,Austagram,0,0,0,0,0
4,Bajitpur,0,1,2,1,15
5,Bhairab,1,0,0,0,0
6,Hossainpur,0,1,2,1,1
7,Itna,0,0,0,0,0
8,Karimganj,2,4,2,4,3
9,Katiadi,1,1,6,2,1
10,Kishoreganj Sadar,2,9,3,9,67
11,Kuliar-char,1,1,2,30,0
12,Mithamain,0,0,0,0,0
13,Nikli,0,0,0,0,0
14,Pakundia,1,1,1,2,4
15,Tarail,0,0,0,0,0
16,Total,8,18,18,49,91
