,0,1,2,3,4,5,6
0,Number of warehouse and their storage capacity2011,,,,,,
1,(Capacity in metric ton),,,,,,
2,Upazila,Food godown Number,Food godown Capacity,Fertilizer godown Number,Fertilizer godown Capacity,Other godown Number,Other godown Capacity
3,Dighinala,3,150,0,0,0,0
4,Khagrachhari Sadar,2,1000,0,0,2,1500
5,Laxshmichhari,0,0,0,0,0,0
6,Mahalchhari,1,500,3,800,0,0
7,Manikchhari,1,500,0,0,0,0
8,Matiranga,3,1250,1,500,0,0
9,Panchhari,1,500,0,0,0,0
10,Ramgarh,2,1000,0,0,0,0
11,Total,13,4900,4,1300,2,1500
