,0,1,2,3,4
0,Number of wooden furniture and person engaged 2011,,,,
1,Jhalakathi,,,,
2,,,,,
3, Upazila, Unit,Person engaged - Family,Person engaged - Hired,Person engaged - Total
4,Jhalakathi Sadar,457,914,462,1376
5,Kanthalia,105,105,315,420
6,Nalchity,110,110,180,290
7,Rajpur,40,45,120,160
8,Total,712,1174,1077,2246
