,0,1,2,3,4,5,6,7
0,Average price of selected item 2011,,,,,,,
1,Jhalakathi,,,,,,,
2,"(Price unit per kg, taka)",,,,,,,
3,Upazila,Fine rice (minicate),Medium rice,Coarse rice (normal),Wheat,Coarse flour (Aata),Potato,Soyabean oil
4,Jhalakathi Sadar,42,34,31,22,30,10,110
5,Kanthalia,44,28,24,20,32,13,125
6,Nalchity,43,32,26,20,26,12,115
7,Rajpur,43,31,28,20,24,12,125
8,Average,43,31,27,21,28,12,119
