,0,1,2,3,4
0,Number of flour mill and person engaged 2011,,,,
1,Lalmonirhat,,,,
2,,,,,
3, Upazila, Unit,Person engaged - Family,Person engaged - Hired,Person engaged - Total
4,Aditmari,1,6,30,36
5,Hatibandha,0,0,0,0
6,Kaligonj,1,3,5,8
7,Lalmonirhat Sadar,3,3,18,21
8,Patgram,1,1,6,7
9,Total,6,13,59,72
