,0,1,2,3,4,5,6,7,8
0,"Number of Government college, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of  college,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Alikadam,0,0,0,0,0,0,0,0
4,Bandarban Sadar,2,34,3,37,1052,809,1861,50
5,Lama,0,0,0,0,0,0,0,0
6,Naikhongchhari,0,0,0,0,0,0,0,0
7,Rowangchhari,0,0,0,0,0,0,0,0
8,Ruma,0,0,0,0,0,0,0,0
9,Total,2,34,3,37,1052,809,1861,50
