,0,1,2,3
0,"Number of vocational institute by municipality, city corporation 2011",,,
1,Rangpur,,,
2,,,,
3,Municipality /city corporation,Number of institution,Number of teacher,Number of student
4,Badarganj,1,10,224
5,Haragach,0,0,0
6,Rangpur,12,122,4800
7,Total,13,132,5024
