,0,1,2,3
0,Daily average wage rate of agricultural labour 2011,,,
1,BrahmanBaria,,,
2,(Rate in taka),,,
3,Upazila,Male,Female,Child (Child means under 15 years old)
4,Akhaura,300,0,0
5,Ashuganj,220,0,0
6,Banchrampur,260,180,100
7,Bijoynogor,300,0,0
8,Brahmanbaria Sadar,300,0,0
9,Kasba,250,200,150
10,Nabinagar,250,150,120
11,Nasirnagar,250,200,180
12,Sarail,250,200,170
13,Average,264,186,144
