,0,1,2,3,4,5,6,7,8
0,Number of warehouse and their storage capacity 2011,,,,,,,,
1,(Capacity in metric ton),,,,,,,,
2,"
Upazila",Food godown,Food godown,Fertilizer godown,Fertilizer godown,Jute godown,Jute godown,Other godown,Other godown
3,"
Upazila",Number,Capacity,Number,Capacity,Number,Capacity,Number,Capacity
4,Aditmari,2,1000,1,500,0,0,2,750
5,Hatibandha,2,1500,1,200,0,0,0,0
6,Kaligonj,2,1500,0,0,0,0,0,0
7,Lalmonirhat Sadar,3,1500,2,2000,0,0,0,0
8,Patgram,3,2000,0,0,0,0,0,0
9,Total,12,7500,4,2700,0,0,2,750
