,0,1,2,3
0,Number of deep tube-well scheme 2010-11,,,
1,,,,
2, Upazila,Number of deep tube-well,Number of deep tube-well,Area Irrigated (In acre)
3, Upazila,Commissioned,Operated,Area Irrigated (In acre)
4,Harinakunda,0,6,294
5,Jhenaidah Sadar,0,134,6782
6,Kaliganj,0,35,2550
7,Kotchandpur,0,38,2248
8,Mahespur,0,48,3125
9,Shailkupa,0,45,2110
10,Total,0,306,17109
