,0,1,2,3,4,5,6
0,"Area and production of brinjal, lady s finger and arum 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Brinjal - Area,Brinjal - Production,Lady’s finger - Area,Lady’s finger - Production,Arum - Area,Arum - Production
3,Abhaynagar,259,2047,153,539,185,1127
4,Bagherpara,342,1466,148,418,402,2934
5,Chaugachha,1313,7604,105,293,744,5047
6,Jessore Sadar,1402,5832,105,379,730,4735
7,Jhikargachha,860,2818,123,435,331,1417
8,Keshabpur,318,1029,103,395,222,952
9,Manirampur,1380,5435,93,217,276,1581
10,Sharsha,495,12669,124,335,136,628
11,Total,6369,38900,954,3011,3026,18421
