,0,1,2,3,4,5,6,7,8
0,"Number of Government secondary school, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of school,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Abhaynagar,0,0,0,0,0,0,0,0
4,Bagherpara,0,0,0,0,0,0,0,0
5,Chaugachha,0,0,0,0,0,0,0,0
6,Jessore Sadar,2,66,33,99,1276,1150,2426,25
7,Jhikargachha,0,0,0,0,0,0,0,0
8,Keshabpur,0,0,0,0,0,0,0,0
9,Manirampur,2,20,5,25,404,333,737,29
10,Sharsha,0,0,0,0,0,0,0,0
11,Total,4,86,38,124,1680,1483,3163,26
