,0,1,2,3,4
0,"Area and production at water melon, melon (bangi) in following years",,,,
1,,,,,
2,(Area in acre and production in metric ton) - Upazila,(Area in acre and production in metric ton) - 2010-11 - Area,(Area in acre and production in metric ton) - 2010-11 - Production,(Area in acre and production in metric ton) - 2009-10 - Area,(Area in acre and production in metric ton) - 2009-10 - Production
3,Alikadam,7,24,9,27
4,Bandarban Sadar,145,508,143,502
5,Lama,38,202,40,251
6,Naikhongchhari,8,44,5,12
7,Rowangchhari,0,0,0,0
8,Ruma,0,0,5,16
9,Thanchi,0,0,0,0
10,Total,198,778,202,808
