,0,1,2,3,4
0,Number of tailoring shop and person engaged 2011,,,,
1,"
Upazila/city corporation",Number of unit,Person engaged,Person engaged,Person engaged
2,"
Upazila/city corporation",Number of unit,Family,Hired,Total
3,Bagha,20,20,40,60
4,Baghmara,142,213,284,497
5,Charghat,350,400,300,700
6,Durgapur,727,577,150,727
7,Godagari,285,250,93,343
8,Mohanpur,88,115,123,238
9,Paba,550,480,140,620
10,Puthia,115,115,250,365
11,Rajshahi city corporation,430,520,1290,1810
12,Tanore,148,153,444,597
13,Total,2855,2843,3114,5957
