,0,1,2,3,4,5,6,7,8
0,Number of ebtedayee madrasah 2011,,,,,,,,
1,"
Upazila/city corporation",Number of   madrasah,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Student per teacher
2,"
Upazila/city corporation",Number of   madrasah,Male,Female,Total,Male,Female,Total,Student per teacher
3,Bagha,7,51,14,65,468,505,973,15
4,Baghmara,22,50,3,53,357,213,570,11
5,Charghat,10,37,3,40,455,555,1010,25
6,Durgapur,2,27,9,36,267,187,454,13
7,Godagari,30,158,27,185,2242,2451,4693,25
8,Mohanpur,21,65,9,74,1699,1492,3191,43
9,Paba,5,20,5,25,1051,724,1775,71
10,Puthia,4,13,5,18,144,73,217,12
11,Rajshahi city corporation,0,0,0,0,0,0,0,0
12,Tanore,3,11,1,12,208,179,387,32
13,Total,104,432,76,508,6891,6379,13270,26
