,0,1,2,3,4
0,Area and production of turmeric and ginger 2010-11,,,,
1,(Area in acre and production in metric ton),,,,
2,"
Upazila/city corporation",Turmeric,Turmeric,Ginger,Ginger
3,"
Upazila/city corporation",Area,Production,Area,Production
4,Bagha,1400,4480,0,0
5,Baghmara,36,60,0,0
6,Charghat,1280,14080,3,8
7,Durgapur,70,50,11,26
8,Godagari,70,340,3,7
9,Mohanpur,99,93,0,0
10,Paba,114,98,38,88
11,Puthia,389,1144,0,0
12,Rajshahi city corporation,0,0,0,0
13,Tanore,0,0,0,0
14,Total,3458,20345,55,129
