,0,1,2,3,4,5,6,7
0,Irrigation by means 2010-11,,,,,,,
1,"
Upazila/city corporation",Irrigation management,Irrigation management,Irrigation management,Irrigation management,Irrigation management,Irrigation management,Irrigation management
2,"
Upazila/city corporation",Power pump,Tube well,Doon,Swing basket,Canal,Others,Total
3,Bagha,1130,0,0,0,0,13161,13561
4,Baghmara,26747,74040,100,100,100,100,74640
5,Charghat,2005,0,0,0,0,0,32
6,Durgapur,13933,0,130,10,0,0,33050
7,Godagari,33166,53560,0,0,0,0,55105
8,Mohanpur,15995,19610,385,15,0,0,25235
9,Paba,14931,0,0,0,0,0,6396
10,Puthia,6331,0,0,10,0,0,10
11,Rajshahi city corporation,0,932,5,0,0,0,937
12,Tanore,0,0,0,0,0,0,1310
13,Total,39989,148142,620,135,100,13261,210276
