,0,1,2,3,4,5
0,Employment status in handloom industry 2011,,,,,
1,"
Upazila/city corporation",Number of handloom,Person engaged,Person engaged,Person engaged,"
Total"
2,"
Upazila/city corporation",Number of handloom,"Family
member",Regular,Hired /Casual,"
Total"
3,Bagha,220,180,0,0,180
4,Baghmara,13,13,5,0,18
5,Charghat,400,600,0,200,800
6,Durgapur,0,0,0,0,0
7,Godagari,0,0,0,0,0
8,Mohanpur,0,0,0,0,0
9,Paba,0,0,0,0,0
10,Puthia,0,0,0,0,0
11,Rajshahi city corporation,6,6,18,0,24
12,Tanore,0,0,0,0,0
13,Total,639,799,23,200,1022
