,0,1,2,3,4,5,6
0,"Area and production of brinjal, lady s finger and arum 2010-11",,,,,,
1,Faridpur,,,,,,
2,(Area in acre and production in metric ton),,,,,,
3,Upazila,Brinjal - Area,Brinjal - Production,Ladys finger - Area,Ladys finger - Production,Arum - Area,Arum - Production
4,Alfadanga,109,377,34,41,54,162
5,Bhanga,57,228,12,34,62,214
6,Boalmari,123,173,61,78,68,136
7,Charbhadrashon,30,60,16,5,35,121
8,Faridpur Sadar,395,3110,375,1125,575,1690
9,Madhukhali,375,3700,200,640,25,100
10,Nagarkanda,37,185,109,164,105,367
11,Sadarpur,270,1080,42,84,66,165
12,Saltha,34,170,91,136,77,269
13,Total,1430,9083,940,2307,1067,3224
