,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Krishi and Co-operative bank 2011,,,,,,,,,,
1,Faridpur,,,,,,,,,,
2,,,,,,,,,,,
3, Upazila,Krishi bank - Number of branch,Krishi bank - Account - S.D,Krishi bank - Account - C.D,Krishi bank - Account - F.D,Krishi bank - Account - S.T.D,Co-operative bank - Number of branch,Co-operative bank - Account - S.D,Co-operative bank - Account - C.D,Co-operative bank - Account - F.D,Co-operative bank - Account - S.T.D
4,Alfadanga,2,8192,89,73,4,0,0,0,0,0
5,Bhanga,2,10331,160,148,10,0,0,0,0,0
6,Boalmari,2,15101,101,73,6,0,0,0,0,0
7,Charbhadrashon,2,2670,15,128,12,0,0,0,0,0
8,Faridpur Sadar,6,22415,173,285,24,1,1583,643,151,96
9,Madhukhali,2,11021,364,83,8,0,0,0,0,0
10,Nagarkanda,5,13907,47,927,27,0,0,0,0,0
11,Sadarpur,3,10847,63,169,0,0,0,0,0,0
12,Saltha,1,10173,10,29,7,0,0,0,0,0
13,Total,25,104657,1022,1915,98,1,1583,643,151,96
