,0,1,2,3,4,5
0,"Number of hat-bazar, growth centre, hotel  restaurant 2011",,,,,
1,Faridpur,,,,,
2,,,,,,
3,Upazila,Daily bazar,Weekly hat,Growth centre,Restaurant,Hotel (residential)
4,Alfadanga,14,10,3,56,0
5,Bhanga,37,22,4,324,4
6,Boalmari,12,32,6,35,3
7,Charbhadrashon,14,6,0,21,0
8,Faridpur Sadar,48,26,9,353,17
9,Madhukhali,42,31,4,258,2
10,Nagarkanda,17,13,5,21,0
11,Sadarpur,25,28,4,285,0
12,Saltha,22,18,1,11,0
13,Total,231,186,36,1364,26
