,0,1,2,3,4,5,6,7,8
0,"Number of growth centre, hat , bazar, poultry farm, dairy farm, nursery, horticulture centre, brick kiln, decorator service 2011",,,,,,,,
1,Narsingdi,,,,,,,,
2,,,,,,,,,
3,Upazila,Growth centre,Hat /bazar,Poultry farm,Dairy farm,Nursery,Horticulture centre,Brick kiln,Decorator service
4,Belabo,4,38,313,18,142,0,21,31
5,Manohardi,4,23,435,33,13,0,16,54
6,Narsingdi Sadar,2,35,252,160,50,6,18,112
7,Palash,7,23,383,106,35,0,18,35
8,Roypura,5,62,565,144,5,0,8,75
9,Shibpur,4,31,776,104,18,0,9,48
10,Total,26,212,2724,565,263,6,90,355
