,0,1,2,3,4,5,6,7
0,Average price of selected item 2011,,,,,,,
1,Narsingdi,,,,,,,
2,"(Price unit per kg, taka)",,,,,,,
3,Upazila,Fine rice (minicate),Medium rice,Coarse rice (normal),Wheat,Coarse flour (Aata),Potato,Soyabean oil
4,Belabo,42,35,27,22,30,15,105
5,Manohardi,40,32,26,18,25,12,110
6,Narsingdi Sadar,47,35,24,18,32,14,130
7,Palash,45,36,28,18,25,13,110
8,Roypura,44,32,24,18,30,12,95
9,Shibpur,40,30,25,23,30,10,128
10,Average,43,33,26,20,29,13,113
