,0,1,2,3
0,Length of embankment road  canal 2011,,,
1,Narsingdi,,,
2,(Kilometer),,,
3,Upazila,Embankment road,Canal,Others road
4,Belabo,8,17,0
5,Manohardi,0,0.607,0
6,Narsingdi Sadar,10,8,0
7,Palash,0,0,202.18
8,Roypura,6,12,0
9,Shibpur,0,2.14,0
10,Total,24,39.747,202.18
