,0,1,2,3,4
0,Number of cinema hall and audience capacity by municipality 2011,,,,
1,Narsingdi,,,,
2,,,,,
3,Upazila,Number of cinema hall,Seating capacity,Show per day,Attendance (daily average)
4,Belabo,0,0,0,0
5,Manohardi,0,0,0,0
6,Narsingdi Sadar,3,1640,3,820
7,Palash,1,400,3,110
8,Roypura,1,450,2,275
9,Shibpur,1,0,0,0
10,Total,6,2490,8,1205
