,0,1,2,3,4,5,6
0,"Area and production of wheat, jute and sugarcane 2009-10",,,,,,
1,Narsingdi,,,,,,
2,(Area in acre and production in metric ton),,,,,,
3, Upazila,Wheat - Area,Wheat - Production,Jute - Area,Jute - Production,Sugarcane - Area,Sugarcane - Production
4,Belabo,68,61,697,546,80,960
5,Manohardi,198,161,3435,2965,3,315
6,Narsingdi Sadar,1015,463,1026,774,130,910
7,Palash,24,24,329,237,47,313
8,Roypura,878,572,3856,3230,46,598
9,Shibpur,159,80,1224,1075,34,412
10,Total,2342,1361,10567,8827,340,3508
