,0,1,2,3,4,5,6,7,8
0,"Number of Non-government secondary school, teacher and student 2011",,,,,,,,
1,Panchagor,,,,,,,,
2,,,,,,,,,
3,Upazila,Number of school,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
4,Atwari,43,437,79,516,9419,4809,14228,28
5,Boda,81,682,241,923,6584,10141,16725,18
6,Debiganj,54,447,103,450,5050,6105,11165,25
7,Panchagarh Sadar,64,599,174,773,7519,11213,18732,24
8,Tentulia,26,212,61,273,4203,6027,8230,30
9,Total,268,2377,658,2935,32775,38295,69080,24
