,0,1,2,3,4,5,6,7,8
0,"Number of NGO school, teacher and student 2011",,,,,,,,
1,Panchagor,,,,,,,,
2,,,,,,,,,
3,Upazila,Number of NGO school,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
4,Atwari,2,7,6,13,546,506,1052,80
5,Boda,5,5,15,20,345,402,747,37
6,Debiganj,18,0,18,18,250,270,540,30
7,Panchagarh Sadar,37,7,38,45,702,720,1422,31
8,Tentulia,17,0,17,17,186,304,490,29
9,Total,79,19,94,113,2029,2202,4251,37
