,0,1,2,3,4,5,6,7,8
0,"Number of Government secondary school, teacher and student 2011",,,,,,,,
1,Panchagor,,,,,,,,
2,,,,,,,,,
3,Upazila,Number of school,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
4,Atwari,0,0,0,0,0,0,0,0
5,Boda,0,0,0,0,0,0,0,0
6,Debiganj,2,13,2,15,475,441,916,61
7,Panchagarh Sadar,2,65,18,83,2026,1002,2028,24
8,Tentulia,0,0,0,0,0,0,0,0
9,Total,4,78,20,98,2501,1443,2944,30
