,0,1,2,3,4,5,6,7,8
0,"Number of secondary school  college (operating jointly), teacher and student by municipality 2011",,,,,,,,
1,Panchagor,,,,,,,,
2,,,,,,,,,
3,Upazila,Number of institute,Number of teacher Male,Number of teacher Female,Number of teacher Total,Number of student Male,Number of student Female,Number of student Total,Students per teacher
4,Panchagarh Sadar,1,15,12,27,0,552,552,20
5,Atwari,0,0,0,0,0,0,0,0
6,Boda,0,0,0,0,0,0,0,0
7,Debiganj,0,0,0,0,0,0,0,0
8,Tentulia,0,0,0,0,0,0,0,0
9,Total,1,15,12,27,0,552,552,20
