,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Sonali and Janata bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2, Upazila,Sonali bank - Number of branch,Sonali bank - Account - S.D,Sonali bank - Account - C.D,Sonali bank - Account - F.D,Sonali bank - Account - S.T.D,Janata bank - Number of branch,Janata bank - Account - S.D,Janata bank - Account - C.D,Janata bank - Account - F.D,Janata bank - Account - S.T.D
3,Bhaluka,1,17190,1560,129,43,1,3740,746,42,14
4,Dhubaura,1,6320,1320,70,50,2,8666,320,31,6
5,Fulbaria,3,5100,215,348,69,0,0,0,0,0
6,Gaffargaon,3,10500,800,328,31,0,0,0,0,0
7,Gauripur,3,1800,191,18,15,2,1200,110,15,12
8,Haluaghat,1,13652,2115,94,46,1,8909,599,25,18
9,Ishwargonj,1,4744,389,83,33,0,0,0,0,0
10,Muktagacha,2,775,17,29,3,1,2736,492,52,7
11,Mymensingh Sadar,5,45758,9189,1028,319,5,32645,4282,403,101
12,Nandail,2,52112,14318,5021,15942,1,7503,138,22,8
13,Phulpur,2,12005,1320,94,73,1,11825,1038,55,19
14,Trishal,1,1516,1881,92,82,1,2728,133,13,108
15,Total,25,171472,33315,7334,16706,15,79952,7858,658,293
