,0,1,2,3,4,5,6,7,8
0,Number of warehouse and their storage capacity 2011,,,,,,,,
1,(Capacity in metric ton),,,,,,,,
2,Upazila,Food godown Number,Food godown Capacity,Fertilizer godown Number,Fertilizer godown Capacity,Jute godown Number,Jute godown Capacity,Other godown Number,Other godown Capacity
3,Baghaichhari,2,1000,0,0,0,0,0,0
4,Barkal,1,500,0,0,0,0,0,0
5,Belai Chhari,1,500,0,0,0,0,0,0
6,Jurai Chhari,1,650,1,40,0,0,0,0
7,Kaptai,3,1500,0,0,0,0,0,0
8,Kawkhali,1,500,0,0,0,0,0,0
9,Langadu,1,500,1,2000,0,0,0,0
10,Naniarchar,1,650,0,0,0,0,0,0
11,Rangamati Sadar,1,1300,1,500,0,0,0,0
12,Rajasthali,1,500,0,0,0,0,0,0
13,Total,13,7600,3,2540,0,0,0,0
