,0,1,2,3,4,5
0,Use of chemical fertilizer 2010-11,,,,,
1,,,,,,
2,Upazila,UREA,TSP,MP,DAP,Others
3,Baghaichhari,367,16,14,2,8
4,Barkal,205,100,75,0,2
5,Belai Chhari,135,20,10,0,0
6,Jurai Chhari,103,25,26,0,0
7,Kaptai,410,177,136,0,34
8,Kawkhali,720,205,70,0,0
9,Langadu,877,769,555,60,80
10,Naniarchar,353,186,186,165,8
11,Rangamati Sadar,570,258,251,110,200
12,Rajasthali,454,168,54,0,21
13,Total,4194,1924,1377,337,353
