,0,1,2,3,4
0,Area and production at tobacco in following years,,,,
1,,,,,
2,(Area in acre and production in metric ton) -  Upazila,(Area in acre and production in metric ton) - 2010-11 - Area,(Area in acre and production in metric ton) - 2010-11 - Production,(Area in acre and production in metric ton) - 2009-10 - Area,(Area in acre and production in metric ton) - 2009-10 - Production
3,Baghaichhari,7,9,12,17
4,Barkal,100,1138,99,1136
5,Belai Chhari,0,0,0,0
6,Jurai Chhari,7,69,6,68
7,Kaptai,11,87,11,80
8,Kawkhali,0,0,0,0
9,Langadu,638,862,783,1223
10,Naniarchar,63,414,65,400
11,Rangamati Sadar,22,88,21,84
12,Rajasthali,7,15,6,13
13,Total,855,2682,1003,3021
