,0,1,2,3,4
0,Number of agriculture holding by tenure,,,,
1,(According to Agriculture Census 2008),,,,
2, Upazila,Total farm holding, Owner holding, Owner cum tenant, Tenant holding
3,Baghaichhari,15335,10420,2638,4403
4,Barkal,6924,6301,639,436
5,Belai Chhari,4481,4577,308,173
6,Jurai Chhari,5284,3866,696,1130
7,Kaptai,5749,4863,4073,2339
8,Kawkhali,9218,7784,2110,1336
9,Langadu,13335,11187,2369,1682
10,Naniarchar,7453,5995,1550,732
11,Rangamati Sadar,8651,14322,2677,4697
12,Rajasthali,3795,3355,731,874
13,Total,80225,72670,17791,17802
