,0,1,2,3,4,5,6
0,Population by religion 2011,,,,,,
1,,,,,,,
2,Upazila,Muslim,Hindu,Buddhist,Christian,Others,Total
3,Baghaichhari,22008,6140,67796,858,97,96899
4,Barkal,11023,508,35668,318,6,47523
5,Belai Chhari,3074,467,22095,2796,93,28525
6,Jurai Chhari,1265,132,26279,90,20,27786
7,Kaptai,30604,3626,24969,452,42,59693
8,Kawkhali,21930,1885,35640,83,40,59578
9,Langadu,59511,1045,20708,244,40,81548
10,Naniarchar,6202,893,36383,127,11,43616
11,Rangamati Sadar,48583,13523,61932,484,206,124728
12,Rajasthali,5265,2025,15568,3211,14,26083
13,Total,209465,30244,347038,8663,569,595979
