,0,1,2,3,4,5,6
0,"Area and production of papaya, guava, lime and lemon 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Papaya Area,Papaya Production,Guava Area,Guava Production,Lime and lemon Area,Lime and lemon Production
3,Baghaichhari,144,830,136,17,68,101
4,Barkal,71,294,39,1,32,6
5,Belai Chhari,6,130,19,73,43,155
6,Jurai Chhari,7,132,16,103,15,83
7,Kaptai,7,145,31,523,59,216
8,Kawkhali,30,162,63,188,44,254
9,Langadu,2,20,13,30,14,52
10,Naniarchar,115,1135,57,147,77,396
11,Rangamati Sadar,343,4443,384,1937,273,1033
12,Rajasthali,60,591,37,79,20,48
13,Total,785,7882,795,3098,645,2345
