,0,1,2,3,4,5,6,7,8,9,10
0,"Number of primary school (Class I-V), teacher and student by municipality 2011",,,,,,,,,,
1,,,,,,,,,,,
2, Municipality,Primary school - Govt.,Primary school - Non- govt.,Primary school - Total,Number of teacher - Govt.,Number of teacher - Non- govt.,Number of teacher - Total,Number of student - Govt.,Number of student - Non- govt.,Number of student - Total,Students per teacher
3,Baghaichhari,8,5,13,53,11,64,1498,831,2329,36
4,Rangamati,17,9,26,156,36,192,6108,846,6954,36
5,Total,25,14,39,209,47,256,7606,1677,9283,36
