,0,1,2,3,4,5,6
0,Area and production of rice crops 2009-2010,,,,,,
1,(Area in acre and production in metric ton),,,,,,
2, Upazila,Aus - Area,Aus - Production,Aman - Area,Aman - Production,Boro - Area,Boro - Production
3,Bhedarganj,7890,2470,6590,2818,14510,25184
4,Damudya,1200,560,5176,4551,10870,19130
5,Gosairhat,3995,1055,12936,6262,14016,21102
6,Naria,1189,532,3925,1708,14355,23780
7,Shariatpur Sadar,850,282,2064,826,17440,30790
8,Zanjira,5670,2143,2036,1094,8468,13561
9,Total,20794,7042,32727,17259,79659,133547
