,0,1,2,3,4,5,6
0,"Area and production of mango, litchi and blackberry by type 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Mango Area,Mango Production,Litchi Area,Litchi Production,Blackberry Area,Blackberry Production
3,Badarganj,32,1317,19,161,15,15
4,Gangachara,330,211,65,90,30,30
5,Kaunia,42,7417,8,43,4,18
6,Mithapukur,1520,2128,140,252,265,477
7,Pirgachha,310,1071,25,180,114,119
8,Pirganj,1050,5250,20,35,442,10
9,Rangpur sadar,74,1071,23,357,6,96
10,Taraganj,56,1039,4,10,18,63
11,Total,3414,19504,304,1128,894,828
