,0,1,2,3
0,"Number of vocational institute by municipality, city corporation 2011",,,
1,"Municipality /city
corporation","Number of
institution","Number of
teacher","Number of
student"
2,Badarganj,1,10,224
3,Haragach,0,0,0
4,Rangpur,12,122,4800
5,Total,13,132,5024
