,0,1,2,3,4,5,6,7,8
0,"Number of school & college (operating jointly), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of Inst.,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of Inst.,Male,Female,Total,Male,Female,Total,Students per teacher
4,Badarganj,2,34,6,40,869,434,1303,33
5,Gangachara,3,65,21,86,1426,1157,2573,30
6,Kaunia,1,27,6,33,0,418,418,13
7,Mithapukur,5,85,25,110,835,625,1460,13
8,Pirgachha,2,40,14,54,665,451,1116,21
9,Pirganj,1,26,9,35,0,446,446,13
10,Rangpur sadar,22,507,304,811,10695,9142,19837,24
11,Taraganj,3,73,13,86,544,899,1443,17
12,Total,39,857,398,1255,15034,13572,28596,23
