,0,1,2,3,4,5,6,7
0,"Number of pond, dighee, flood camps, shelter, cyclone shelter, stadium,  playground, park,  amusement park 2011",,,,,,,
1,Rangamati,,,,,,,
2,,,,,,,,
3, Upazila, Pond, Dighee,River flow,Flood camp/ shelter,Cyclone shelter,Stadium/ playground,Park/ amusement park
4,Baghaichhari,143,17,1,1,0,23,1
5,Barkal,5,0,1,0,0,3,0
6,Belai Chhari,8,0,1,0,0,1,0
7,Jurai Chhari,90,0,1,0,0,1,1
8,Kaptai,217,0,1,0,0,16,4
9,Kawkhali,459,0,1,0,0,18,0
10,Langadu,0,11,1,0,0,68,0
11,Naniarchar,18,0,1,0,0,3,0
12,Rangamati Sadar,100,0,3,0,0,15,3
13,Rajasthali,140,0,0,0,0,5,0
14,Total,1180,28,11,1,0,153,9
