,0,1,2,3,4,5,6,7,8
0,"Number of growth centre, hat , bazar, poultry farm, dairy farm, nursery, horticulture centre, brick kiln, decorator service 2011",,,,,,,,
1,Netrokona,,,,,,,,
2,,,,,,,,,
3,Upazila,Growth centre,Hat /bazar,Poultry farm,Dairy farm,Nursery,Horticulture centre,Brick kiln,Decorator service
4,Atpara,5,25,143,13,19,0,1,15
5,Barhatta,6,24,233,30,3,0,3,21
6,Durgapur,4,31,14,4,2,0,3,14
7,Kalmakanda,7,31,13369,19393,1,0,3,13
8,Kendua,5,34,265,6,43,0,6,21
9,Khaliajuri,0,15,41,4,0,0,0,1
10,Madan,6,12,177,15,1,0,6,15
11,Mohanganj,4,18,239,10,1,0,4,18
12,Netrokona Sadar,5,52,328,47,18,0,5,54
13,Purbadhala,4,27,75,15,1,0,4,34
14,Total,46,269,14884,19537,89,0,35,196
