,0,1,2,3
0,Number of deep tube-well scheme 2010-11,,,
1,Netrokona,,,
2,,,,
3,Upazila,Number of deep tube-well Commissioned,Number of deep tube-well Operated,Area irrigated (In acre)
4,Atpara,77,63,5335
5,Barhatta,44,8,4560
6,Durgapur,19,19,570
7,Kalmakanda,9,7,150
8,Kendua,60,60,3660
9,Khaliajuri,0,0,0
10,Madan,14,13,1161
11,Mohanganj,0,43,4200
12,Netrokona Sadar,72,14,1300
13,Purbadhala,80,62,1200
14,Total,375,289,22136
