,0,1,2,3,4,5,6
0,"Area and production of lentil (masur), mug and maize crops 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2, Upazila,Lentil (Masur),Lentil (Masur),Mug,Mug,Maize,Maize
3, Upazila,Area,Production,Area,Production,Area,Production
4,Atrai,10,5,0,0,177,315
5,Badalgachhi,49,13,11,4,201,280
6,Dhamoirhat,19,5,0,0,140,252
7,Manda,38,25,18,8,0,0
8,Mahadebpur,207,66,15,4,93,256
9,Naogaon sadar,22,5,5,1,60,91
10,Niamatpur,0,0,0,0,51,84
11,Patnitala,186,52,0,0,0,0
12,Porsha,20,5,16,4,202,453
13,Raninagar,0,0,0,0,62,92
14,Sapahar,40,10,0,0,30,66
15,Total,591,186,65,20,1016,1889
