,0,1,2,3,4,5,6,7,8
0,"Number of Government college, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of  college,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
3, Upazila,Number of  college,Male,Female,Total,Male,Female,Total,Students per teacher
4,Atrai,0,0,0,0,0,0,0,0
5,Badalgachhi,1,17,1,18,698,160,858,47
6,Dhamoirhat,0,0,0,0,0,0,0,0
7,Manda,0,0,0,0,0,0,0,0
8,Mahadebpur,1,16,0,16,440,122,562,35
9,Naogaon sadar,2,60,15,75,5643,3809,9452,126
10,Niamatpur,0,0,0,0,0,0,0,0
11,Patnitala,1,19,2,21,1410,607,2017,96
12,Porsha,0,0,0,0,0,0,0,0
13,Raninagar,0,0,0,0,0,0,0,0
14,Sapahar,1,23,1,24,1468,299,1767,74
15,Total,6,135,19,154,9659,4997,14656,95
