,0,1,2,3,4
0,Number of cooperative society and member 2011,,,,
1,,,,,
2, Upazila,Number of co-operative society,Number of member,Number of member, Total
3, Upazila,Number of co-operative society,Male,Female, Total
4,Atrai,320,7097,3473,10570
5,Badalgachhi,235,12750,2000,14750
6,Dhamoirhat,203,7524,864,8388
7,Manda,158,18515,1271,19786
8,Mahadebpur,313,16433,5355,21788
9,Naogaon sadar,683,25374,4218,29598
10,Niamatpur,553,9020,5602,14622
11,Patnitala,534,12270,4262,16532
12,Porsha,67,205,145,350
13,Raninagar,102,4845,973,5818
14,Sapahar,112,2120,120,2240
15,Total,3280,116153,28283,144442
