,0,1,2,3,4,5,6
0,"Area, population and density by municipality 2011",,,,,,
1,,,,,,,
2, Upazila,Name of municipality,Area (In sq. km.),Population census 2011,Population census 2011,Population census 2011,Density per sq.km.
3, Upazila,Name of municipality,Area (In sq. km.),Male,Female,Total,Density per sq.km.
4,Atrai,-,-,-,-,-,-
5,Badalgachhi,-,-,-,-,-,-
6,Dhamoirhat,Dhamorihat,11.16,7749,7257,15006,1344
7,Manda,-,-,-,-,-,-
8,Mahadebpur,-,-,-,-,-,-
9,Naogaon sadar,Naogaon,37.03,77326,73223,150549,4036
10,Niamatpur,-,-,-,-,-,-
11,Patnitala,Nozipur,11.81,11238,10432,21670,1835
12,Porsha,-,-,-,-,-,-
13,Raninagar,-,-,-,-,-,-
14,Sapahar,-,-,-,-,-,-
15,Total,-,60,96313,90912,187225,3120
