,0,1,2,3,4,5,6,7
0,Number of technical personnel 2011,,,,,,,
1,,,,,,,,
2, Upazila,Agricultural personnel,Live- stock personnel,Plant protection,Fishery personnel,Sanitary personnel,Family planning personnel,Trained midwife
3,Bhandaria,20,0,0,4,1,21,0
4,Kawkhali,13,10,0,3,1,41,0
5,Mathbaria,34,7,0,4,12,110,0
6,Nazirpur,31,8,3,3,1,79,5
7,Nesarabad,23,15,85,33,35,36,47
8,Pirojpur Sadar,58,24,26,36,12,320,38
9,Zianagar,20,4,2,4,5,17,0
10,Total,199,68,116,87,67,624,90
