,0,1,2,3
0,Dying facilities of handloom industry 2011,,,
1,Upazila,With dying facility,Without dying facility,Total
2,Abhaynagar,26,16,42
3,Bagherpara,0,21,21
4,Chaugachha,0,0,0
5,Jessore Sadar,5,11,16
6,Jhikargachha,0,0,0
7,Keshabpur,0,0,0
8,Manirampur,50,200,250
9,Sharsha,0,0,0
10,Total,81,248,329
