,0,1,2,3,4,5,6
0,Daily average wage rate of construction labour 2011,,,,,,
1,,,,,,,
2,(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka),(Rate in taka)
3, Upazila,Labour,Labour,Labour,Labour,Labour,Labour
4, Upazila,Mason,Helper (Jogaly),Carpenter,Colour,Electric,Plumber
5,Abhaynagar,300,200,300,300,350,350
6,Bagherpara,350,200,250,300,300,350
7,Chaugachha,250,200,200,250,250,200
8,Jessore Sadar,350,250,300,280,300,320
9,Jhikargachha,300,200,300,250,300,280
10,Keshabpur,300,200,200,260,200,300
11,Manirampur,300,250,300,300,300,300
12,Sharsha,280,190,300,300,350,350
13,Average,304,211,269,280,294,306
