,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Sonali and Janata bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2, Upazila,Sonali bank,Sonali bank,Sonali bank,Sonali bank,Sonali bank,Janata bank,Janata bank,Janata bank,Janata bank,Janata bank
3, Upazila,Number of branch,Account,Account,Account,Account,Number of branch,Account,Account,Account,Account
4, Upazila,Number of branch,S.D,C.D,F.D,S.T.D,Number of branch,S.D,C.D,F.D,S.T.D
5,Begumganj,5,36668,1350,1083,62,3,15921,965,192,7
6,Chatkhil,2,24607,227,566,16,2,16786,491,301,17
7,Companiganj,2,12900,587,195,48,2,7802,100,64,14
8,Hatiya,4,18000,5200,192,180,1,6597,484,43,6
9,Kabirhat,3,10147,349,675,9,0,0,0,0,0
10,Noakhali Sadar,6,49017,3028,451,113,2,18545,907,167,67
11,Senbagh,3,18350,195,30,12,3,17850,210,18,5
12,Sonaimuri,1,518,0,252,18,0,0,0,0,0
13,Subarnachar,2,15120,942,156,19,0,0,0,0,0
14,Total,28,185327,11878,3600,477,13,83501,3157,785,116
