,0,1,2,3,4,5,6
0,Population by religion 2011,,,,,,
1,Upazila,Muslim,Hindu,Buddhist,Christian,Others,Total
2,Begumganj,521206,28049,25,21,7,549308
3,Chatkhil,225701,7509,17,2,24,233253
4,Companiganj,235802,14748,12,11,6,250579
5,Hatiya,424655,27729,23,21,35,452463
6,Kabirhat,187271,9666,5,2,0,196944
7,Noakhali Sadar,509252,15640,185,841,16,525934
8,Senbagh,271810,10969,106,6,3,282894
9,Sonaimuri,317777,9227,184,1,5,327194
10,Subarnachar,272476,17004,1,29,4,289514
11,Total,2965950,140541,558,934,100,3108083
