,0,1,2,3,4,5,6
0,"Area and production of pumpkin, parble (potol) and cabbage 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Pumpkin,Pumpkin,Parble (potol),Parble (potol),Cabbage,Cabbage
3,Upazila,Area,Production,Area,Production,Area,Production
4,Begumganj,21,28,0,0,3,6
5,Chatkhil,50,225,0,0,13,20
6,Companiganj,418,1060,0,0,196,419
7,Hatiya,158,207,0,0,120,244
8,Kabirhat,405,1012,0,0,52,120
9,Noakhali Sadar,208,1668,0,0,177,2478
10,Senbagh,64,248,0,0,11,29
11,Sonaimuri,22,47,0,0,2,10
12,Subarnachar,208,499,0,0,103,282
13,Total,1554,4994,0,0,481,3608
