,0,1,2,3,4,5,6,7
0,Number of existing family planning personnel 2011,,,,,,,
1,Upazila,TFPO,MO,FPI,TFPA,FWV,FWA,"Midwife or
SBA"
2,Begumganj,1,1,11,3,15,77,2
3,Chatkhil,0,1,7,3,5,39,81
4,Companiganj,1,1,7,2,8,1,1
5,Hatiya,1,0,7,3,6,47,19
6,Kabirhat,1,1,5,3,5,35,0
7,Noakhali Sadar,1,1,5,3,12,57,0
8,Senbagh,0,0,6,3,7,42,4
9,Sonaimuri,1,1,6,3,7,41,0
10,Subarnachar,1,0,4,3,6,20,3
11,Total,7,6,58,26,71,359,110
