,0,1,2,3,4,5
0,"Number of cinema hall, registered club, auditorium, public library and orphanage 2011",,,,,
1,Upazila,Cinema hall,Registered club,Library,Orphanage,Auditorium
2,Begumganj,1,55,2,5,3
3,Chatkhil,0,40,1,27,1
4,Companiganj,0,87,0,6,1
5,Hatiya,0,76,3,3,1
6,Kabirhat,1,7,0,2,0
7,Noakhali Sadar,1,10,1,3,2
8,Senbagh,0,17,0,4,1
9,Sonaimuri,1,63,2,12,1
10,Subarnachar,0,0,0,2,1
11,Total,4,355,9,64,11
